county,precinct,office,district,party,candidate,votes,absentee,election_day
Lyon,George Community Center,U.S. Senate,,REP,Chuck Grassley,557,68,489
Lyon,Little Rock Town and Country,U.S. Senate,,REP,Chuck Grassley,327,36,291
Lyon,Forster Building RR N,U.S. Senate,,REP,Chuck Grassley,769,124,645
Lyon,Forster Building RR S,U.S. Senate,,REP,Chuck Grassley,404,90,314
Lyon,Doon City Hall,U.S. Senate,,REP,Chuck Grassley,530,28,502
Lyon,Inwood Community Center,U.S. Senate,,REP,Chuck Grassley,692,65,627
Lyon,Inwood Community Center LO-S,U.S. Senate,,REP,Chuck Grassley,170,7,163
Lyon,Lester Community Center LO N,U.S. Senate,,REP,Chuck Grassley,41,4,37
Lyon,Lester Community Center,U.S. Senate,,REP,Chuck Grassley,219,13,206
Lyon,Larchwood City Hall,U.S. Senate,,REP,Chuck Grassley,568,40,528
Lyon,George Community Center,U.S. Senate,,DEM,Michael Franken,74,9,65
Lyon,Little Rock Town and Country,U.S. Senate,,DEM,Michael Franken,30,10,20
Lyon,Forster Building RR N,U.S. Senate,,DEM,Michael Franken,158,48,110
Lyon,Forster Building RR S,U.S. Senate,,DEM,Michael Franken,70,15,55
Lyon,Doon City Hall,U.S. Senate,,DEM,Michael Franken,28,6,22
Lyon,Inwood Community Center,U.S. Senate,,DEM,Michael Franken,75,15,60
Lyon,Inwood Community Center LO-S,U.S. Senate,,DEM,Michael Franken,11,3,8
Lyon,Lester Community Center LO N,U.S. Senate,,DEM,Michael Franken,1,0,1
Lyon,Lester Community Center,U.S. Senate,,DEM,Michael Franken,26,2,24
Lyon,Larchwood City Hall,U.S. Senate,,DEM,Michael Franken,189,36,153
Lyon,George Community Center,U.S. Senate,,,Write-in,0,0,0
Lyon,Little Rock Town and Country,U.S. Senate,,,Write-in,0,0,0
Lyon,Forster Building RR N,U.S. Senate,,,Write-in,1,0,1
Lyon,Forster Building RR S,U.S. Senate,,,Write-in,0,0,0
Lyon,Doon City Hall,U.S. Senate,,,Write-in,0,0,0
Lyon,Inwood Community Center,U.S. Senate,,,Write-in,0,0,0
