county,precinct,office,district,party,candidate,votes,absentee,election_day
Jackson,Pct 1- Bellevue Community Center,U.S. Senate,,DEM,Michael Franken,538,186,352
Jackson,Pct 2- LaMotte Recreation Center,U.S. Senate,,DEM,Michael Franken,286,119,167
Jackson,Pct 3- St Lawrence Community Hall - Otter Creek,U.S. Senate,,DEM,Michael Franken,214,98,116
Jackson,Pct 4- Andrew City Hall,U.S. Senate,,DEM,Michael Franken,162,61,101
Jackson,Pct 5- Springbrook City Hall,U.S. Senate,,DEM,Michael Franken,107,39,68
Jackson,Pct 6- Fairgrds-Pearson Center,U.S. Senate,,DEM,Michael Franken,300,164,136
Jackson,Pct 7- Preston Community Hall,U.S. Senate,,DEM,Michael Franken,246,84,162
Jackson,Pct 8- Sabula City Hall,U.S. Senate,,DEM,Michael Franken,81,21,60
Jackson,Pct 9 - 1st Ward Maquoketa City,U.S. Senate,,DEM,Michael Franken,150,53,97
Jackson,Pct 10 - 2nd Ward Maquoketa City,U.S. Senate,,DEM,Michael Franken,132,60,72
Jackson,Pct 11 - 3rd Ward Maquoketa City,U.S. Senate,,DEM,Michael Franken,143,50,93
Jackson,Pct 12 - 4th Ward Maquoketa City,U.S. Senate,,DEM,Michael Franken,211,90,121
Jackson,Pct 13 - 5th Ward Maquoketa City,U.S. Senate,,DEM,Michael Franken,246,124,122
Jackson,Pct 1- Bellevue Community Center,U.S. Senate,,REP,Chuck Grassley,717,136,581
Jackson,Pct 2- LaMotte Recreation Center,U.S. Senate,,REP,Chuck Grassley,646,129,517
Jackson,Pct 3- St Lawrence Community Hall - Otter Creek,U.S. Senate,,REP,Chuck Grassley,371,73,298
Jackson,Pct 4- Andrew City Hall,U.S. Senate,,REP,Chuck Grassley,354,80,274
Jackson,Pct 5- Springbrook City Hall,U.S. Senate,,REP,Chuck Grassley,190,25,165
Jackson,Pct 6- Fairgrds-Pearson Center,U.S. Senate,,REP,Chuck Grassley,604,180,424
Jackson,Pct 7- Preston Community Hall,U.S. Senate,,REP,Chuck Grassley,724,107,617
Jackson,Pct 8- Sabula City Hall,U.S. Senate,,REP,Chuck Grassley,203,16,187
Jackson,Pct 9 - 1st Ward Maquoketa City,U.S. Senate,,REP,Chuck Grassley,173,26,147
Jackson,Pct 10 - 2nd Ward Maquoketa City,U.S. Senate,,REP,Chuck Grassley,151,32,119
Jackson,Pct 11 - 3rd Ward Maquoketa City,U.S. Senate,,REP,Chuck Grassley,150,37,113
Jackson,Pct 12 - 4th Ward Maquoketa City,U.S. Senate,,REP,Chuck Grassley,223,54,169
Jackson,Pct 13 - 5th Ward Maquoketa City,U.S. Senate,,REP,Chuck Grassley,310,99,211
Jackson,Pct 1- Bellevue Community Center,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 2- LaMotte Recreation Center,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 3- St Lawrence Community Hall - Otter Creek,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 4- Andrew City Hall,U.S. Senate,,,Write-in,1,0,1
Jackson,Pct 5- Springbrook City Hall,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 6- Fairgrds-Pearson Center,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 7- Preston Community Hall,U.S. Senate,,,Write-in,2,0,2
Jackson,Pct 8- Sabula City Hall,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 9 - 1st Ward Maquoketa City,U.S. Senate,,,Write-in,0,0,0
Jackson,Pct 10 - 2nd Ward Maquoketa City,U.S. Senate,,,Write-in,0,0,0
