county,precinct,office,district,party,candidate,votes,absentee,election_day
Lee,FM1,U.S. Senate,,REP,Chuck Grassley,215,55,160
Lee,FM2,U.S. Senate,,REP,Chuck Grassley,297,88,209
Lee,FM3,U.S. Senate,,REP,Chuck Grassley,268,62,206
Lee,FM4A,U.S. Senate,,REP,Chuck Grassley,234,63,171
Lee,FM4B,U.S. Senate,,REP,Chuck Grassley,110,36,74
Lee,KE1,U.S. Senate,,REP,Chuck Grassley,212,58,154
Lee,KE2A,U.S. Senate,,REP,Chuck Grassley,104,24,80
Lee,KE2B,U.S. Senate,,REP,Chuck Grassley,28,4,24
Lee,KE3,U.S. Senate,,REP,Chuck Grassley,201,30,171
Lee,KE4,U.S. Senate,,REP,Chuck Grassley,183,17,166
Lee,KE5,U.S. Senate,,REP,Chuck Grassley,341,64,277
Lee,KE6,U.S. Senate,,REP,Chuck Grassley,161,28,133
Lee,KE7,U.S. Senate,,REP,Chuck Grassley,347,70,277
Lee,CECH,U.S. Senate,,REP,Chuck Grassley,600,133,467
Lee,DN GB PR,U.S. Senate,,REP,Chuck Grassley,524,135,389
Lee,Washington Twp,U.S. Senate,,REP,Chuck Grassley,467,123,344
Lee,DM JK,U.S. Senate,,REP,Chuck Grassley,656,132,524
Lee,JF WMO,U.S. Senate,,REP,Chuck Grassley,410,98,312
Lee,WP,U.S. Senate,,REP,Chuck Grassley,497,85,412
Lee,FR MR,U.S. Senate,,REP,Chuck Grassley,486,74,412
Lee,FM5,U.S. Senate,,REP,Chuck Grassley,342,122,220
Lee,EMO,U.S. Senate,,REP,Chuck Grassley,281,37,244
Lee,FM1,U.S. Senate,,DEM,Michael Franken,223,104,119
Lee,FM2,U.S. Senate,,DEM,Michael Franken,274,118,156
Lee,FM3,U.S. Senate,,DEM,Michael Franken,308,141,167
Lee,FM4A,U.S. Senate,,DEM,Michael Franken,230,126,104
Lee,FM4B,U.S. Senate,,DEM,Michael Franken,93,50,43
Lee,KE1,U.S. Senate,,DEM,Michael Franken,162,66,96
Lee,KE2A,U.S. Senate,,DEM,Michael Franken,93,32,61
Lee,KE2B,U.S. Senate,,DEM,Michael Franken,22,7,15
Lee,KE3,U.S. Senate,,DEM,Michael Franken,194,71,123
Lee,KE4,U.S. Senate,,DEM,Michael Franken,124,45,79
Lee,KE5,U.S. Senate,,DEM,Michael Franken,231,96,135
Lee,KE6,U.S. Senate,,DEM,Michael Franken,161,49,112
Lee,KE7,U.S. Senate,,DEM,Michael Franken,227,81,146
Lee,CECH,U.S. Senate,,DEM,Michael Franken,176,77,99
Lee,DN GB PR,U.S. Senate,,DEM,Michael Franken,225,125,100
Lee,Washington Twp,U.S. Senate,,DEM,Michael Franken,246,133,113
Lee,DM JK,U.S. Senate,,DEM,Michael Franken,263,112,151
Lee,JF WMO,U.S. Senate,,DEM,Michael Franken,188,79,109
Lee,WP,U.S. Senate,,DEM,Michael Franken,264,126,138
Lee,FR MR,U.S. Senate,,DEM,Michael Franken,232,96,136
Lee,FM5,U.S. Senate,,DEM,Michael Franken,367,209,158
Lee,EMO,U.S. Senate,,DEM,Michael Franken,173,49,124
Lee,FM1,U.S. Senate,,,Write-in,0,0,0
Lee,FM2,U.S. Senate,,,Write-in,0,0,0
Lee,FM3,U.S. Senate,,,Write-in,0,0,0
Lee,FM4A,U.S. Senate,,,Write-in,0,0,0
Lee,FM4B,U.S. Senate,,,Write-in,1,1,0
