county,precinct,office,district,party,candidate,votes,absentee,election_day
Des Moines,PCT 1,U.S. Senate,,DEM,Michael Franken,587,277,310
Des Moines,PCT 2,U.S. Senate,,DEM,Michael Franken,391,169,222
Des Moines,PCT 3,U.S. Senate,,DEM,Michael Franken,434,238,196
Des Moines,PCT 4,U.S. Senate,,DEM,Michael Franken,565,277,288
Des Moines,PCT 5,U.S. Senate,,DEM,Michael Franken,384,187,197
Des Moines,PCT 6,U.S. Senate,,DEM,Michael Franken,245,103,142
Des Moines,PCT 7,U.S. Senate,,DEM,Michael Franken,536,235,301
Des Moines,PCT 8,U.S. Senate,,DEM,Michael Franken,691,305,386
Des Moines,PCT BHJ,U.S. Senate,,DEM,Michael Franken,147,80,67
Des Moines,PCT CC,U.S. Senate,,DEM,Michael Franken,136,67,69
Des Moines,PCT DM,U.S. Senate,,DEM,Michael Franken,188,52,136
Des Moines,PCT FM,U.S. Senate,,DEM,Michael Franken,396,228,168
Des Moines,PCT MYF,U.S. Senate,,DEM,Michael Franken,336,102,234
Des Moines,PCT PW,U.S. Senate,,DEM,Michael Franken,63,22,41
Des Moines,PCT TAMA,U.S. Senate,,DEM,Michael Franken,131,73,58
Des Moines,PCT UNION,U.S. Senate,,DEM,Michael Franken,131,83,48
Des Moines,PCT WB,U.S. Senate,,DEM,Michael Franken,475,189,286
Des Moines,PCT 1,U.S. Senate,,REP,Chuck Grassley,629,159,470
Des Moines,PCT 2,U.S. Senate,,REP,Chuck Grassley,317,74,243
Des Moines,PCT 3,U.S. Senate,,REP,Chuck Grassley,376,108,268
Des Moines,PCT 4,U.S. Senate,,REP,Chuck Grassley,581,174,407
Des Moines,PCT 5,U.S. Senate,,REP,Chuck Grassley,300,63,237
Des Moines,PCT 6,U.S. Senate,,REP,Chuck Grassley,154,36,118
Des Moines,PCT 7,U.S. Senate,,REP,Chuck Grassley,457,110,347
Des Moines,PCT 8,U.S. Senate,,REP,Chuck Grassley,678,156,522
Des Moines,PCT BHJ,U.S. Senate,,REP,Chuck Grassley,427,83,344
Des Moines,PCT CC,U.S. Senate,,REP,Chuck Grassley,175,44,131
Des Moines,PCT DM,U.S. Senate,,REP,Chuck Grassley,484,54,430
Des Moines,PCT FM,U.S. Senate,,REP,Chuck Grassley,642,181,461
Des Moines,PCT MYF,U.S. Senate,,REP,Chuck Grassley,862,121,741
Des Moines,PCT PW,U.S. Senate,,REP,Chuck Grassley,268,29,239
Des Moines,PCT TAMA,U.S. Senate,,REP,Chuck Grassley,298,85,213
Des Moines,PCT UNION,U.S. Senate,,REP,Chuck Grassley,239,52,187
Des Moines,PCT WB,U.S. Senate,,REP,Chuck Grassley,466,90,376
Des Moines,PCT 1,U.S. Senate,,,Write-in,2,0,2
Des Moines,PCT 2,U.S. Senate,,,Write-in,2,1,1
Des Moines,PCT 3,U.S. Senate,,,Write-in,2,0,2
Des Moines,PCT 4,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT 5,U.S. Senate,,,Write-in,1,0,1
Des Moines,PCT 6,U.S. Senate,,,Write-in,1,1,0
Des Moines,PCT 7,U.S. Senate,,,Write-in,2,1,1
Des Moines,PCT 8,U.S. Senate,,,Write-in,1,0,1
Des Moines,PCT BHJ,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT CC,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT DM,U.S. Senate,,,Write-in,1,0,1
Des Moines,PCT FM,U.S. Senate,,,Write-in,2,1,1
Des Moines,PCT MYF,U.S. Senate,,,Write-in,1,0,1
Des Moines,PCT PW,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT TAMA,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT UNION,U.S. Senate,,,Write-in,0,0,0
Des Moines,PCT WB,U.S. Senate,,,Write-in,2,0,2
Des Moines,PCT 1,U.S. House,1,DEM,Christina Bohannan,564,272,292
Des Moines,PCT 2,U.S. House,1,DEM,Christina Bohannan,397,175,222
Des Moines,PCT 3,U.S. House,1,DEM,Christina Bohannan,436,238,198
Des Moines,PCT 4,U.S. House,1,DEM,Christina Bohannan,555,274,281
Des Moines,PCT 5,U.S. House,1,DEM,Christina Bohannan,382,188,194
Des Moines,PCT 6,U.S. House,1,DEM,Christina Bohannan,233,97,136
Des Moines,PCT 7,U.S. House,1,DEM,Christina Bohannan,531,235,296
Des Moines,PCT 8,U.S. House,1,DEM,Christina Bohannan,687,306,381
Des Moines,PCT BHJ,U.S. House,1,DEM,Christina Bohannan,150,79,71
Des Moines,PCT CC,U.S. House,1,DEM,Christina Bohannan,132,68,64
Des Moines,PCT DM,U.S. House,1,DEM,Christina Bohannan,186,49,137
Des Moines,PCT FM,U.S. House,1,DEM,Christina Bohannan,396,227,169
Des Moines,PCT MYF,U.S. House,1,DEM,Christina Bohannan,326,101,225
Des Moines,PCT PW,U.S. House,1,DEM,Christina Bohannan,64,20,44
Des Moines,PCT TAMA,U.S. House,1,DEM,Christina Bohannan,128,74,54
Des Moines,PCT UNION,U.S. House,1,DEM,Christina Bohannan,129,81,48
Des Moines,PCT WB,U.S. House,1,DEM,Christina Bohannan,460,188,272
