county,precinct,office,district,party,candidate,votes,election_day,absentee
Bremer,City of Denver/Jefferson Twp,U.S. House,1,DEM,Abby Finkenauer,655,396,259
Bremer,City of Frederika/Frederika Twp/Leroy Twp,U.S. House,1,DEM,Abby Finkenauer,89,66,23
Bremer,City of Janesville/Jackson Twp,U.S. House,1,DEM,Abby Finkenauer,354,227,127
Bremer,Lafayette Twp/Warren Twp,U.S. House,1,DEM,Abby Finkenauer,291,161,130
Bremer,City of Plainfield/Polk Twp/Douglas Twp,U.S. House,1,DEM,Abby Finkenauer,225,133,92
Bremer,City of Readlyn,U.S. House,1,DEM,Abby Finkenauer,254,161,93
Bremer,City of Sumner/Dayton Twp/Sumner Twp,U.S. House,1,DEM,Abby Finkenauer,441,316,125
Bremer,City of Tripoli/Fremont Twp,U.S. House,1,DEM,Abby Finkenauer,344,244,100
Bremer,Waverly Ward I/ East Washington Twp,U.S. House,1,DEM,Abby Finkenauer,616,289,327
Bremer,Waverly Ward II/ NE 1/4 Sec 36 Washington Twp,U.S. House,1,DEM,Abby Finkenauer,483,217,266
Bremer,Waverly Ward III,U.S. House,1,DEM,Abby Finkenauer,314,203,111
Bremer,Waverly Ward IV,U.S. House,1,DEM,Abby Finkenauer,503,279,224
Bremer,Waverly Ward V/West Washington Twp,U.S. House,1,DEM,Abby Finkenauer,613,318,295
Bremer,City of Denver/Jefferson Twp,U.S. House,1,REP,Rod Blum,907,646,261
Bremer,City of Frederika/Frederika Twp/Leroy Twp,U.S. House,1,REP,Rod Blum,138,120,18
Bremer,City of Janesville/Jackson Twp,U.S. House,1,REP,Rod Blum,437,289,148
Bremer,Lafayette Twp/Warren Twp,U.S. House,1,REP,Rod Blum,332,225,107
Bremer,City of Plainfield/Polk Twp/Douglas Twp,U.S. House,1,REP,Rod Blum,350,241,109
Bremer,City of Readlyn,U.S. House,1,REP,Rod Blum,477,310,167
Bremer,City of Sumner/Dayton Twp/Sumner Twp,U.S. House,1,REP,Rod Blum,692,538,154
Bremer,City of Tripoli/Fremont Twp,U.S. House,1,REP,Rod Blum,331,252,79
Bremer,Waverly Ward I/ East Washington Twp,U.S. House,1,REP,Rod Blum,633,360,273
Bremer,Waverly Ward II/ NE 1/4 Sec 36 Washington Twp,U.S. House,1,REP,Rod Blum,488,294,194
Bremer,Waverly Ward III,U.S. House,1,REP,Rod Blum,186,141,45
Bremer,Waverly Ward IV,U.S. House,1,REP,Rod Blum,429,298,131
Bremer,Waverly Ward V/West Washington Twp,U.S. House,1,REP,Rod Blum,508,313,195
Bremer,City of Denver/Jefferson Twp,U.S. House,1,LIB,Troy Hageman,34,28,6
Bremer,City of Frederika/Frederika Twp/Leroy Twp,U.S. House,1,LIB,Troy Hageman,9,6,3
Bremer,City of Janesville/Jackson Twp,U.S. House,1,LIB,Troy Hageman,36,29,7
Bremer,Lafayette Twp/Warren Twp,U.S. House,1,LIB,Troy Hageman,18,7,11
Bremer,City of Plainfield/Polk Twp/Douglas Twp,U.S. House,1,LIB,Troy Hageman,17,13,4
Bremer,City of Readlyn,U.S. House,1,LIB,Troy Hageman,28,12,16
Bremer,City of Sumner/Dayton Twp/Sumner Twp,U.S. House,1,LIB,Troy Hageman,49,38,11
Bremer,City of Tripoli/Fremont Twp,U.S. House,1,LIB,Troy Hageman,27,19,8
Bremer,Waverly Ward I/ East Washington Twp,U.S. House,1,LIB,Troy Hageman,26,16,10
Bremer,Waverly Ward II/ NE 1/4 Sec 36 Washington Twp,U.S. House,1,LIB,Troy Hageman,26,17,9
Bremer,Waverly Ward III,U.S. House,1,LIB,Troy Hageman,13,9,4
Bremer,Waverly Ward IV,U.S. House,1,LIB,Troy Hageman,24,19,5
Bremer,Waverly Ward V/West Washington Twp,U.S. House,1,LIB,Troy Hageman,19,11,8
Bremer,City of Denver/Jefferson Twp,U.S. House,1,,Write-in,2,2,0
Bremer,City of Frederika/Frederika Twp/Leroy Twp,U.S. House,1,,Write-in,0,0,0
Bremer,City of Janesville/Jackson Twp,U.S. House,1,,Write-in,0,0,0
Bremer,Lafayette Twp/Warren Twp,U.S. House,1,,Write-in,0,0,0
Bremer,City of Plainfield/Polk Twp/Douglas Twp,U.S. House,1,,Write-in,0,0,0
Bremer,City of Readlyn,U.S. House,1,,Write-in,0,0,0
Bremer,City of Sumner/Dayton Twp/Sumner Twp,U.S. House,1,,Write-in,0,0,0
Bremer,City of Tripoli/Fremont Twp,U.S. House,1,,Write-in,1,0,1
Bremer,Waverly Ward I/ East Washington Twp,U.S. House,1,,Write-in,0,0,0
Bremer,Waverly Ward II/ NE 1/4 Sec 36 Washington Twp,U.S. House,1,,Write-in,0,0,0
Bremer,Waverly Ward III,U.S. House,1,,Write-in,0,0,0
Bremer,Waverly Ward IV,U.S. House,1,,Write-in,0,0,0
Bremer,Waverly Ward V/West Washington Twp,U.S. House,1,,Write-in,0,0,0
