county,precinct,office,district,party,candidate,votes,absentee,polling
Mahaska,AD / MN / PG / UN,U.S. House,2,REP,Christopher Peters,76,15,61
Mahaska,BO / ST,U.S. House,2,REP,Christopher Peters,136,14,122
Mahaska,CE / HA / WO,U.S. House,2,REP,Christopher Peters,142,20,122
Mahaska,E-W DM / JF,U.S. House,2,REP,Christopher Peters,74,8,66
Mahaska,GF / LN / MD,U.S. House,2,REP,Christopher Peters,182,28,154
Mahaska,OS1,U.S. House,2,REP,Christopher Peters,97,13,84
Mahaska,OS2,U.S. House,2,REP,Christopher Peters,109,23,86
Mahaska,OS3 / UP,U.S. House,2,REP,Christopher Peters,216,49,167
Mahaska,OS4 / OS4 LN,U.S. House,2,REP,Christopher Peters,165,35,130
Mahaska,PR / RL,U.S. House,2,REP,Christopher Peters,125,8,117
Mahaska,SP / KE,U.S. House,2,REP,Christopher Peters,122,22,100
Mahaska,AD / MN / PG / UN,U.S. House,2,REP,Ginny Caligiuri,9,3,6
Mahaska,BO / ST,U.S. House,2,REP,Ginny Caligiuri,26,0,26
Mahaska,CE / HA / WO,U.S. House,2,REP,Ginny Caligiuri,23,2,21
Mahaska,E-W DM / JF,U.S. House,2,REP,Ginny Caligiuri,7,0,7
Mahaska,GF / LN / MD,U.S. House,2,REP,Ginny Caligiuri,32,6,26
Mahaska,OS1,U.S. House,2,REP,Ginny Caligiuri,6,0,6
Mahaska,OS2,U.S. House,2,REP,Ginny Caligiuri,34,5,29
Mahaska,OS3 / UP,U.S. House,2,REP,Ginny Caligiuri,46,6,40
Mahaska,OS4 / OS4 LN,U.S. House,2,REP,Ginny Caligiuri,22,7,15
Mahaska,PR / RL,U.S. House,2,REP,Ginny Caligiuri,26,6,20
Mahaska,SP / KE,U.S. House,2,REP,Ginny Caligiuri,52,7,45
Mahaska,AD / MN / PG / UN,U.S. House,2,,Write-in,0,0,0
Mahaska,BO / ST,U.S. House,2,,Write-in,0,0,0
Mahaska,CE / HA / WO,U.S. House,2,,Write-in,0,0,0
Mahaska,E-W DM / JF,U.S. House,2,,Write-in,0,0,0
Mahaska,GF / LN / MD,U.S. House,2,,Write-in,0,0,0
Mahaska,OS1,U.S. House,2,,Write-in,0,0,0
Mahaska,OS2,U.S. House,2,,Write-in,0,0,0
Mahaska,OS3 / UP,U.S. House,2,,Write-in,0,0,0
Mahaska,OS4 / OS4 LN,U.S. House,2,,Write-in,0,0,0
Mahaska,PR / RL,U.S. House,2,,Write-in,0,0,0
Mahaska,SP / KE,U.S. House,2,,Write-in,0,0,0
Mahaska,AD / MN / PG / UN,Governor,,REP,Kim Reynolds,110,31,79
Mahaska,BO / ST,Governor,,REP,Kim Reynolds,190,20,170
Mahaska,CE / HA / WO,Governor,,REP,Kim Reynolds,196,28,168
Mahaska,E-W DM / JF,Governor,,REP,Kim Reynolds,81,7,74
Mahaska,GF / LN / MD,Governor,,REP,Kim Reynolds,252,42,210
Mahaska,OS1,Governor,,REP,Kim Reynolds,122,24,98
Mahaska,OS2,Governor,,REP,Kim Reynolds,160,36,124
Mahaska,OS3 / UP,Governor,,REP,Kim Reynolds,286,62,224
Mahaska,OS4 / OS4 LN,Governor,,REP,Kim Reynolds,215,57,158
Mahaska,PR / RL,Governor,,REP,Kim Reynolds,182,15,167
Mahaska,SP / KE,Governor,,REP,Kim Reynolds,198,36,162
Mahaska,AD / MN / PG / UN,Governor,,,Write-in,0,0,0
Mahaska,BO / ST,Governor,,,Write-in,0,0,0
Mahaska,CE / HA / WO,Governor,,,Write-in,0,0,0
Mahaska,E-W DM / JF,Governor,,,Write-in,0,0,0
Mahaska,GF / LN / MD,Governor,,,Write-in,0,0,0
Mahaska,OS1,Governor,,,Write-in,0,0,0
