county,precinct,office,district,party,candidate,votes,election_day,absentee
Muscatine,Muscatine First,United States Representative District 2,,REP,Christopher Peters,507,275,232
Muscatine,Muscatine Second,United States Representative District 2,,REP,Christopher Peters,316,168,148
Muscatine,Muscatine Third,United States Representative District 2,,REP,Christopher Peters,206,112,94
Muscatine,Muscatine Fourth,United States Representative District 2,,REP,Christopher Peters,181,99,82
Muscatine,Muscatine Fifth,United States Representative District 2,,REP,Christopher Peters,170,90,80
Muscatine,Muscatine Sixth,United States Representative District 2,,REP,Christopher Peters,504,245,259
Muscatine,Muscatine Seventh,United States Representative District 2,,REP,Christopher Peters,236,132,104
Muscatine,Muscatine Eighth,United States Representative District 2,,REP,Christopher Peters,215,128,87
Muscatine,Muscatine Ninth,United States Representative District 2,,REP,Christopher Peters,288,154,134
Muscatine,Muscatine Tenth,United States Representative District 2,,REP,Christopher Peters,276,135,141
Muscatine,Bloomington,United States Representative District 2,,REP,Christopher Peters,687,344,343
Muscatine,Fruitland One-City,United States Representative District 2,,REP,Christopher Peters,260,186,74
Muscatine,Fruitland Two/Lake-Fruitland,United States Representative District 2,,REP,Christopher Peters,235,124,111
Muscatine,Fulton/Montpelier-Blue Grass,United States Representative District 2,,REP,Christopher Peters,391,247,144
Muscatine,Goshen-City,United States Representative District 2,,REP,Christopher Peters,100,83,17
Muscatine,Orono-City,United States Representative District 2,,REP,Christopher Peters,61,57,4
Muscatine,Pike-City,United States Representative District 2,,REP,Christopher Peters,161,123,38
Muscatine,Seventy-Six/Cedar-Seventy-Six,United States Representative District 2,,REP,Christopher Peters,138,97,41
Muscatine,Sweetland,United States Representative District 2,,REP,Christopher Peters,440,262,178
Muscatine,West Liberty/Wapsie-WL1 City,United States Representative District 2,,REP,Christopher Peters,317,214,103
Muscatine,West Liberty 2,United States Representative District 2,,REP,Christopher Peters,84,66,18
Muscatine,Wilton City,United States Representative District 2,,REP,Christopher Peters,501,368,133
Muscatine,Wilton/Moscow-Wilton,United States Representative District 2,,REP,Christopher Peters,295,200,95
Muscatine,Muscatine First,United States Representative District 2,,DEM,Dave Loebsack,560,261,299
Muscatine,Muscatine Second,United States Representative District 2,,DEM,Dave Loebsack,448,196,252
Muscatine,Muscatine Third,United States Representative District 2,,DEM,Dave Loebsack,368,165,203
Muscatine,Muscatine Fourth,United States Representative District 2,,DEM,Dave Loebsack,332,174,158
Muscatine,Muscatine Fifth,United States Representative District 2,,DEM,Dave Loebsack,319,159,160
Muscatine,Muscatine Sixth,United States Representative District 2,,DEM,Dave Loebsack,606,262,344
Muscatine,Muscatine Seventh,United States Representative District 2,,DEM,Dave Loebsack,329,190,139
Muscatine,Muscatine Eighth,United States Representative District 2,,DEM,Dave Loebsack,283,117,166
Muscatine,Muscatine Ninth,United States Representative District 2,,DEM,Dave Loebsack,471,216,255
Muscatine,Muscatine Tenth,United States Representative District 2,,DEM,Dave Loebsack,438,208,230
Muscatine,Bloomington,United States Representative District 2,,DEM,Dave Loebsack,496,271,225
Muscatine,Fruitland One-City,United States Representative District 2,,DEM,Dave Loebsack,242,161,81
Muscatine,Fruitland Two/Lake-Fruitland,United States Representative District 2,,DEM,Dave Loebsack,195,84,111
Muscatine,Fulton/Montpelier-Blue Grass,United States Representative District 2,,DEM,Dave Loebsack,277,162,115
Muscatine,Goshen-City,United States Representative District 2,,DEM,Dave Loebsack,104,87,17
Muscatine,Orono-City,United States Representative District 2,,DEM,Dave Loebsack,67,53,14
Muscatine,Pike-City,United States Representative District 2,,DEM,Dave Loebsack,139,109,30
Muscatine,Seventy-Six/Cedar-Seventy-Six,United States Representative District 2,,DEM,Dave Loebsack,144,97,47
Muscatine,Sweetland,United States Representative District 2,,DEM,Dave Loebsack,325,140,185
Muscatine,West Liberty/Wapsie-WL1 City,United States Representative District 2,,DEM,Dave Loebsack,609,386,223
Muscatine,West Liberty 2,United States Representative District 2,,DEM,Dave Loebsack,337,241,96
Muscatine,Wilton City,United States Representative District 2,,DEM,Dave Loebsack,544,380,164
Muscatine,Wilton/Moscow-Wilton,United States Representative District 2,,DEM,Dave Loebsack,164,88,76
Muscatine,Muscatine First,United States Representative District 2,,LIB,Mark David Strauss,19,11,8
Muscatine,Muscatine Second,United States Representative District 2,,LIB,Mark David Strauss,12,9,3
Muscatine,Muscatine Third,United States Representative District 2,,LIB,Mark David Strauss,17,12,5
Muscatine,Muscatine Fourth,United States Representative District 2,,LIB,Mark David Strauss,20,13,7
Muscatine,Muscatine Fifth,United States Representative District 2,,LIB,Mark David Strauss,14,9,5
Muscatine,Muscatine Sixth,United States Representative District 2,,LIB,Mark David Strauss,21,11,10
Muscatine,Muscatine Seventh,United States Representative District 2,,LIB,Mark David Strauss,17,12,5
Muscatine,Muscatine Eighth,United States Representative District 2,,LIB,Mark David Strauss,14,11,3
Muscatine,Muscatine Ninth,United States Representative District 2,,LIB,Mark David Strauss,17,11,6
Muscatine,Muscatine Tenth,United States Representative District 2,,LIB,Mark David Strauss,11,10,1
Muscatine,Bloomington,United States Representative District 2,,LIB,Mark David Strauss,21,17,4
Muscatine,Fruitland One-City,United States Representative District 2,,LIB,Mark David Strauss,8,5,3
Muscatine,Fruitland Two/Lake-Fruitland,United States Representative District 2,,LIB,Mark David Strauss,9,5,4
Muscatine,Fulton/Montpelier-Blue Grass,United States Representative District 2,,LIB,Mark David Strauss,17,11,6
Muscatine,Goshen-City,United States Representative District 2,,LIB,Mark David Strauss,9,9,0
Muscatine,Orono-City,United States Representative District 2,,LIB,Mark David Strauss,5,5,0
Muscatine,Pike-City,United States Representative District 2,,LIB,Mark David Strauss,11,9,2
Muscatine,Seventy-Six/Cedar-Seventy-Six,United States Representative District 2,,LIB,Mark David Strauss,7,5,2
Muscatine,Sweetland,United States Representative District 2,,LIB,Mark David Strauss,14,8,6
Muscatine,West Liberty/Wapsie-WL1 City,United States Representative District 2,,LIB,Mark David Strauss,18,14,4
Muscatine,West Liberty 2,United States Representative District 2,,LIB,Mark David Strauss,8,7,1
Muscatine,Wilton City,United States Representative District 2,,LIB,Mark David Strauss,29,23,6
Muscatine,Wilton/Moscow-Wilton,United States Representative District 2,,LIB,Mark David Strauss,9,9,0
Muscatine,Muscatine First,United States Representative District 2,,,Daniel Clark,11,5,6
Muscatine,Muscatine Second,United States Representative District 2,,,Daniel Clark,8,3,5
Muscatine,Muscatine Third,United States Representative District 2,,,Daniel Clark,10,7,3
Muscatine,Muscatine Fourth,United States Representative District 2,,,Daniel Clark,6,3,3
Muscatine,Muscatine Fifth,United States Representative District 2,,,Daniel Clark,5,2,3
Muscatine,Muscatine Sixth,United States Representative District 2,,,Daniel Clark,4,1,3
Muscatine,Muscatine Seventh,United States Representative District 2,,,Daniel Clark,2,1,1
Muscatine,Muscatine Eighth,United States Representative District 2,,,Daniel Clark,4,1,3
Muscatine,Muscatine Ninth,United States Representative District 2,,,Daniel Clark,8,5,3
Muscatine,Muscatine Tenth,United States Representative District 2,,,Daniel Clark,10,3,7
Muscatine,Bloomington,United States Representative District 2,,,Daniel Clark,4,4,0
Muscatine,Fruitland One-City,United States Representative District 2,,,Daniel Clark,5,3,2
Muscatine,Fruitland Two/Lake-Fruitland,United States Representative District 2,,,Daniel Clark,0,0,0
Muscatine,Fulton/Montpelier-Blue Grass,United States Representative District 2,,,Daniel Clark,1,0,1
Muscatine,Goshen-City,United States Representative District 2,,,Daniel Clark,1,1,0
Muscatine,Orono-City,United States Representative District 2,,,Daniel Clark,1,1,0
Muscatine,Pike-City,United States Representative District 2,,,Daniel Clark,0,0,0
Muscatine,Seventy-Six/Cedar-Seventy-Six,United States Representative District 2,,,Daniel Clark,1,1,0
Muscatine,Sweetland,United States Representative District 2,,,Daniel Clark,5,4,1
Muscatine,West Liberty/Wapsie-WL1 City,United States Representative District 2,,,Daniel Clark,4,3,1
Muscatine,West Liberty 2,United States Representative District 2,,,Daniel Clark,4,2,2
Muscatine,Wilton City,United States Representative District 2,,,Daniel Clark,3,3,0
Muscatine,Wilton/Moscow-Wilton,United States Representative District 2,,,Daniel Clark,1,1,0
Muscatine,Muscatine First,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Second,United States Representative District 2,,,Write-in,1,0,1
Muscatine,Muscatine Third,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Fourth,United States Representative District 2,,,Write-in,1,0,1
Muscatine,Muscatine Fifth,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Sixth,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Seventh,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Eighth,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Ninth,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine Tenth,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Bloomington,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Fruitland One-City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Fruitland Two/Lake-Fruitland,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Fulton/Montpelier-Blue Grass,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Goshen-City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Orono-City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Pike-City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Seventy-Six/Cedar-Seventy-Six,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Sweetland,United States Representative District 2,,,Write-in,0,0,0
Muscatine,West Liberty/Wapsie-WL1 City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,West Liberty 2,United States Representative District 2,,,Write-in,1,1,0
Muscatine,Wilton City,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Wilton/Moscow-Wilton,United States Representative District 2,,,Write-in,0,0,0
Muscatine,Muscatine First,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,578,308,270
Muscatine,Muscatine Second,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,361,194,167
Muscatine,Muscatine Third,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,248,136,112
Muscatine,Muscatine Fourth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,221,113,108
Muscatine,Muscatine Fifth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,195,104,91
Muscatine,Muscatine Sixth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,578,278,300
Muscatine,Muscatine Seventh,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,271,152,119
Muscatine,Muscatine Eighth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,247,145,102
Muscatine,Muscatine Ninth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,324,170,154
Muscatine,Muscatine Tenth,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,313,148,165
Muscatine,Bloomington,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,793,412,381
