county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Lee,FM1,United States Representative District 2,,DEM,Dave Loebsack,53,0,53,0,0
Lee,FM2,United States Representative District 2,,DEM,Dave Loebsack,69,0,69,0,0
Lee,FM3,United States Representative District 2,,DEM,Dave Loebsack,78,0,78,0,0
Lee,FM4A/FM4B,United States Representative District 2,,DEM,Dave Loebsack,77,0,77,0,0
Lee,FM5/MADISON TWP,United States Representative District 2,,DEM,Dave Loebsack,74,0,74,0,0
Lee,KE1,United States Representative District 2,,DEM,Dave Loebsack,53,0,53,0,0
Lee,KE2,United States Representative District 2,,DEM,Dave Loebsack,32,0,32,0,0
Lee,KE3,United States Representative District 2,,DEM,Dave Loebsack,55,0,55,0,0
Lee,KE4,United States Representative District 2,,DEM,Dave Loebsack,35,0,35,0,0
Lee,KE5,United States Representative District 2,,DEM,Dave Loebsack,70,0,70,0,0
Lee,KE6,United States Representative District 2,,DEM,Dave Loebsack,59,0,59,0,0
Lee,KE7,United States Representative District 2,,DEM,Dave Loebsack,75,0,75,0,0
Lee,CHARLESTON/DES MOINES/VANBUREN,United States Representative District 2,,DEM,Dave Loebsack,48,0,48,0,0
Lee,FRANKLIN/CEDAR/MARION/HARRISON,United States Representative District 2,,DEM,Dave Loebsack,72,0,72,0,0
Lee,JEFFERSON,United States Representative District 2,,DEM,Dave Loebsack,36,0,36,0,0
Lee,JACKSON,United States Representative District 2,,DEM,Dave Loebsack,46,0,46,0,0
Lee,MONTROSE,United States Representative District 2,,DEM,Dave Loebsack,75,0,75,0,0
Lee,PL RIDGE/WEST POINT/DENMARK,United States Representative District 2,,DEM,Dave Loebsack,59,0,59,0,0
Lee,WASHINGTON/GREEN BAY,United States Representative District 2,,DEM,Dave Loebsack,58,0,58,0,0
Lee,ABSENTEE,United States Representative District 2,,DEM,Dave Loebsack,611,0,0,611,0
Lee,FM1,United States Representative District 2,,,Write-in,0,0,0,0,0
Lee,FM2,United States Representative District 2,,,Write-in,0,0,0,0,0
Lee,FM3,United States Representative District 2,,,Write-in,1,0,1,0,0
Lee,FM4A/FM4B,United States Representative District 2,,,Write-in,0,0,0,0,0
Lee,FM5/MADISON TWP,United States Representative District 2,,,Write-in,0,0,0,0,0
