county,precinct,office,district,party,candidate,absentee,election_date,votes
Emmet,AG-IL-Armstrong,President/Vice President,,Republican,Mitt Romney Paul Ryan,70.0,292.0,362.0
Emmet,AG-IL-Armstrong,President/Vice President,,Democratic,Barack Obama Joe Biden,76.0,181.0,257.0
Emmet,AG-IL-Armstrong,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,2.0,2.0
Emmet,AG-IL-Armstrong,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Emmet,AG-IL-Armstrong,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Emmet,AG-IL-Armstrong,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Emmet,AG-IL-Armstrong,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Emmet,AG-IL-Armstrong,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Emmet,AG-IL-Armstrong,President/Vice President,,,Write-In,1.0,0.0,1.0
Emmet,AG-IL-Armstrong,President/Vice President,,,Under Votes,2.0,2.0,4.0
Emmet,AG-IL-Armstrong,President/Vice President,,,Over Votes,1.0,0.0,1.0
Emmet,CN-SL-Gruver,President/Vice President,,Republican,Mitt Romney Paul Ryan,31.0,106.0,137.0
Emmet,CN-SL-Gruver,President/Vice President,,Democratic,Barack Obama Joe Biden,21.0,43.0,64.0
Emmet,CN-SL-Gruver,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Emmet,CN-SL-Gruver,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,,Write-In,0.0,1.0,1.0
Emmet,CN-SL-Gruver,President/Vice President,,,Under Votes,0.0,0.0,0.0
Emmet,CN-SL-Gruver,President/Vice President,,,Over Votes,0.0,1.0,1.0
Emmet,DM-JC-Ringsted,President/Vice President,,Republican,Mitt Romney Paul Ryan,39.0,134.0,173.0
Emmet,DM-JC-Ringsted,President/Vice President,,Democratic,Barack Obama Joe Biden,20.0,102.0,122.0
Emmet,DM-JC-Ringsted,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,3.0,3.0
Emmet,DM-JC-Ringsted,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,2.0,2.0
Emmet,DM-JC-Ringsted,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Emmet,DM-JC-Ringsted,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,1.0,1.0
Emmet,DM-JC-Ringsted,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Emmet,DM-JC-Ringsted,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Emmet,DM-JC-Ringsted,President/Vice President,,,Write-In,0.0,1.0,1.0
Emmet,DM-JC-Ringsted,President/Vice President,,,Under Votes,0.0,3.0,3.0
Emmet,DM-JC-Ringsted,President/Vice President,,,Over Votes,0.0,0.0,0.0
Emmet,EL-LN-Dolliver,President/Vice President,,Republican,Mitt Romney Paul Ryan,16.0,94.0,110.0
Emmet,EL-LN-Dolliver,President/Vice President,,Democratic,Barack Obama Joe Biden,22.0,53.0,75.0
Emmet,EL-LN-Dolliver,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Emmet,EL-LN-Dolliver,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
