county,precinct,office,district,party,candidate,absentee,election_date,votes
Page,Clarinda Ward 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,63.0,103.0,166.0
Page,Clarinda Ward 1,President/Vice President,,Democratic,Barack Obama Joe Biden,49.0,58.0,107.0
Page,Clarinda Ward 1,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,1.0,1.0
Page,Clarinda Ward 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,0.0,0.0
Page,Clarinda Ward 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,0.0,0.0
Page,Clarinda Ward 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Page,Clarinda Ward 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,1.0,1.0
Page,Clarinda Ward 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,1.0,1.0
Page,Clarinda Ward 1,President/Vice President,,,Write-In,1.0,1.0,2.0
Page,Clarinda Ward 1,President/Vice President,,,Under Votes,0.0,1.0,1.0
Page,Clarinda Ward 1,President/Vice President,,,Over Votes,0.0,0.0,0.0
Page,Clarinda Ward 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,213.0,295.0,508.0
Page,Clarinda Ward 2,President/Vice President,,Democratic,Barack Obama Joe Biden,198.0,185.0,383.0
Page,Clarinda Ward 2,President/Vice President,,Constitution,Virgil Goode James Clymer,3.0,1.0,4.0
Page,Clarinda Ward 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Page,Clarinda Ward 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,0.0,5.0,5.0
Page,Clarinda Ward 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Page,Clarinda Ward 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,2.0,2.0
Page,Clarinda Ward 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Page,Clarinda Ward 2,President/Vice President,,,Write-In,0.0,1.0,1.0
Page,Clarinda Ward 2,President/Vice President,,,Under Votes,1.0,1.0,2.0
Page,Clarinda Ward 2,President/Vice President,,,Over Votes,2.0,0.0,2.0
