county,precinct,office,district,party,candidate,absentee,election_date,votes
Hamilton,Precinct 1,President/Vice President,,Republican,Mitt Romney Paul Ryan,152.0,236.0,388.0
Hamilton,Precinct 1,President/Vice President,,Democratic,Barack Obama Joe Biden,167.0,157.0,324.0
Hamilton,Precinct 1,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,3.0,4.0
Hamilton,Precinct 1,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,0.0,1.0,1.0
Hamilton,Precinct 1,President/Vice President,,Libertarian,Gary Johnson James P. Gray,6.0,1.0,7.0
Hamilton,Precinct 1,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Hamilton,Precinct 1,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Hamilton,Precinct 1,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Hamilton,Precinct 1,President/Vice President,,,Write-In,0.0,4.0,4.0
Hamilton,Precinct 1,President/Vice President,,,Under Votes,3.0,4.0,7.0
Hamilton,Precinct 1,President/Vice President,,,Over Votes,0.0,0.0,0.0
Hamilton,Precinct 2,President/Vice President,,Republican,Mitt Romney Paul Ryan,126.0,232.0,358.0
Hamilton,Precinct 2,President/Vice President,,Democratic,Barack Obama Joe Biden,103.0,150.0,253.0
Hamilton,Precinct 2,President/Vice President,,Constitution,Virgil Goode James Clymer,0.0,0.0,0.0
Hamilton,Precinct 2,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,2.0,1.0,3.0
Hamilton,Precinct 2,President/Vice President,,Libertarian,Gary Johnson James P. Gray,1.0,2.0,3.0
Hamilton,Precinct 2,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Hamilton,Precinct 2,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Hamilton,Precinct 2,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,0.0,0.0,0.0
Hamilton,Precinct 2,President/Vice President,,,Write-In,0.0,1.0,1.0
Hamilton,Precinct 2,President/Vice President,,,Under Votes,2.0,1.0,3.0
Hamilton,Precinct 2,President/Vice President,,,Over Votes,0.0,0.0,0.0
Hamilton,Precinct 3,President/Vice President,,Republican,Mitt Romney Paul Ryan,221.0,446.0,667.0
Hamilton,Precinct 3,President/Vice President,,Democratic,Barack Obama Joe Biden,205.0,267.0,472.0
Hamilton,Precinct 3,President/Vice President,,Constitution,Virgil Goode James Clymer,1.0,6.0,7.0
Hamilton,Precinct 3,President/Vice President,,Iowa Green Party,Jill Stein Cheri Honkala,1.0,0.0,1.0
Hamilton,Precinct 3,President/Vice President,,Libertarian,Gary Johnson James P. Gray,5.0,8.0,13.0
Hamilton,Precinct 3,President/Vice President,,Party for Socialism and Liberation,Gloria LaRiva Stefanie Beacham,0.0,0.0,0.0
Hamilton,Precinct 3,President/Vice President,,Socialist Workers Party,James Harris Alyson Kennedy,0.0,0.0,0.0
Hamilton,Precinct 3,President/Vice President,,Nominated by Petition,Jerry Litzel Jim Litzel,1.0,0.0,1.0
Hamilton,Precinct 3,President/Vice President,,,Write-In,4.0,6.0,10.0
Hamilton,Precinct 3,President/Vice President,,,Under Votes,2.0,2.0,4.0
Hamilton,Precinct 3,President/Vice President,,,Over Votes,1.0,0.0,1.0
Hamilton,Precinct 4,President/Vice President,,Republican,Mitt Romney Paul Ryan,163.0,461.0,624.0
