county,precinct,office,district,party,candidate,votes,election_day,absentee
Howard,Afton/Howard/Paris,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,532,351,181
Howard,Albion/Forest City,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,334,245,89
Howard,Cresco,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,1384,741,643
Howard,New Oregon,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,341,206,135
Howard,Jamestown/Oakdale,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,258,191,67
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,278,172,106
Howard,Afton/Howard/Paris,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,260,75,185
Howard,Albion/Forest City,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,177,63,114
Howard,Cresco,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,962,221,741
Howard,New Oregon,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,124,38,86
Howard,Jamestown/Oakdale,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,115,49,66
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,134,41,93
Howard,Afton/Howard/Paris,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Howard,Albion/Forest City,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Howard,Cresco,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Howard,New Oregon,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Howard,Jamestown/Oakdale,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Howard,Afton/Howard/Paris,President and Vice President,,CON,Don Blankenship and William Alan Mohr,3,2,1
Howard,Albion/Forest City,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Howard,Cresco,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Howard,New Oregon,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Howard,Jamestown/Oakdale,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Howard,Afton/Howard/Paris,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Howard,Albion/Forest City,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Howard,Cresco,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,1,0,1
Howard,New Oregon,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Howard,Jamestown/Oakdale,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Howard,Afton/Howard/Paris,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Howard,Albion/Forest City,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Howard,Cresco,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,5,2,3
Howard,New Oregon,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Howard,Jamestown/Oakdale,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Howard,Saratoga/Howard/Ctr/Chest,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Howard,Afton/Howard/Paris,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,3,2,1
Howard,Albion/Forest City,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
