county,precinct,office,district,party,candidate,votes,election_day,absentee
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,910,388,522
Cass,"AT2, 3",President and Vice President,,REP,Donald J. Trump and Michael R. Pence,826,324,502
Cass,"AT4, 5",President and Vice President,,REP,Donald J. Trump and Michael R. Pence,1076,297,779
Cass,LW / CS-BG TWPS,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,356,221,135
Cass,GS / PL-NO TWPS,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,640,425,215
Cass,CU / UN TWP,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,181,136,45
Cass,MS / MS TWP,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,219,165,54
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,660,395,265
Cass,Ed TWP / VI TWP,President and Vice President,,REP,Donald J. Trump and Michael R. Pence,101,57,44
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,358,84,274
Cass,"AT2, 3",President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,477,122,355
Cass,"AT4, 5",President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,555,77,478
Cass,LW / CS-BG TWPS,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,123,43,80
Cass,GS / PL-NO TWPS,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,223,85,138
Cass,CU / UN TWP,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,47,10,37
Cass,MS / MS TWP,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,89,36,53
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,296,95,201
Cass,Ed TWP / VI TWP,President and Vice President,,DEM,Joseph R. Biden and Kamala D. Harris,33,9,24
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,"AT2, 3",President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,"AT4, 5",President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,0,1
Cass,LW / CS-BG TWPS,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Cass,CU / UN TWP,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,MS / MS TWP,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,1,1,0
Cass,Ed TWP / VI TWP,President and Vice President,,ALL,Roque Rocky De La Fuente and Darcy G. Richardson,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Cass,"AT2, 3",President and Vice President,,CON,Don Blankenship and William Alan Mohr,3,2,1
Cass,"AT4, 5",President and Vice President,,CON,Don Blankenship and William Alan Mohr,3,0,3
Cass,LW / CS-BG TWPS,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Cass,CU / UN TWP,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cass,MS / MS TWP,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,0,1
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,CON,Don Blankenship and William Alan Mohr,1,1,0
Cass,Ed TWP / VI TWP,President and Vice President,,CON,Don Blankenship and William Alan Mohr,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,"AT2, 3",President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,"AT4, 5",President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,LW / CS-BG TWPS,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,1,1,0
Cass,GS / PL-NO TWPS,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,CU / UN TWP,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,MS / MS TWP,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,Ed TWP / VI TWP,President and Vice President,,GKH,Ricki Sue King and Dayna R. Chandler,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Cass,"AT2, 3",President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,1,1,0
Cass,"AT4, 5",President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,1,0,1
Cass,LW / CS-BG TWPS,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cass,CU / UN TWP,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cass,MS / MS TWP,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,2,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,2,1,1
Cass,Ed TWP / VI TWP,President and Vice President,,GRN,Howie Hawkins and Angela Nicole Walker,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,8,5,3
Cass,"AT2, 3",President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,12,10,2
Cass,"AT4, 5",President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,12,5,7
Cass,LW / CS-BG TWPS,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,3,2,1
Cass,GS / PL-NO TWPS,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,7,3,4
Cass,CU / UN TWP,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,1,1,0
Cass,MS / MS TWP,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,1,0,1
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,17,15,2
Cass,Ed TWP / VI TWP,President and Vice President,,LIB,Jo Jorgensen and Jeremy Cohen,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,"AT2, 3",President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,"AT4, 5",President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,LW / CS-BG TWPS,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,CU / UN TWP,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,MS / MS TWP,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,,Brock Pierce and Karla Ballard,1,1,0
Cass,Ed TWP / VI TWP,President and Vice President,,,Brock Pierce and Karla Ballard,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,,Kanye West and Michelle Tidball,3,2,1
Cass,"AT2, 3",President and Vice President,,,Kanye West and Michelle Tidball,3,1,2
Cass,"AT4, 5",President and Vice President,,,Kanye West and Michelle Tidball,1,1,0
Cass,LW / CS-BG TWPS,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,,Kanye West and Michelle Tidball,3,0,3
Cass,CU / UN TWP,President and Vice President,,,Kanye West and Michelle Tidball,1,1,0
Cass,MS / MS TWP,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,,Kanye West and Michelle Tidball,1,1,0
Cass,Ed TWP / VI TWP,President and Vice President,,,Kanye West and Michelle Tidball,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,President and Vice President,,,Write-in,4,1,3
Cass,"AT2, 3",President and Vice President,,,Write-in,1,1,0
Cass,"AT4, 5",President and Vice President,,,Write-in,3,0,3
Cass,LW / CS-BG TWPS,President and Vice President,,,Write-in,0,0,0
Cass,GS / PL-NO TWPS,President and Vice President,,,Write-in,1,0,1
Cass,CU / UN TWP,President and Vice President,,,Write-in,0,0,0
Cass,MS / MS TWP,President and Vice President,,,Write-in,0,0,0
Cass,AN / WI / GN-LN-BN-FR TWPS,President and Vice President,,,Write-in,1,0,1
Cass,Ed TWP / VI TWP,President and Vice President,,,Write-in,0,0,0
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,United States Senator,,REP,Joni Ernst,854,359,495
Cass,"AT2, 3",United States Senator,,REP,Joni Ernst,789,317,472
Cass,"AT4, 5",United States Senator,,REP,Joni Ernst,1026,275,751
Cass,LW / CS-BG TWPS,United States Senator,,REP,Joni Ernst,343,215,128
Cass,GS / PL-NO TWPS,United States Senator,,REP,Joni Ernst,631,419,212
Cass,CU / UN TWP,United States Senator,,REP,Joni Ernst,173,129,44
Cass,MS / MS TWP,United States Senator,,REP,Joni Ernst,192,139,53
Cass,AN / WI / GN-LN-BN-FR TWPS,United States Senator,,REP,Joni Ernst,615,371,244
Cass,Ed TWP / VI TWP,United States Senator,,REP,Joni Ernst,102,54,48
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,United States Senator,,DEM,Theresa Greenfield,387,105,282
Cass,"AT2, 3",United States Senator,,DEM,Theresa Greenfield,458,114,344
Cass,"AT4, 5",United States Senator,,DEM,Theresa Greenfield,558,93,465
Cass,LW / CS-BG TWPS,United States Senator,,DEM,Theresa Greenfield,125,44,81
Cass,GS / PL-NO TWPS,United States Senator,,DEM,Theresa Greenfield,226,87,139
Cass,CU / UN TWP,United States Senator,,DEM,Theresa Greenfield,53,16,37
Cass,MS / MS TWP,United States Senator,,DEM,Theresa Greenfield,107,52,55
Cass,AN / WI / GN-LN-BN-FR TWPS,United States Senator,,DEM,Theresa Greenfield,315,114,201
Cass,Ed TWP / VI TWP,United States Senator,,DEM,Theresa Greenfield,30,11,19
Cass,AT1 / MR / BR-GV-WS-PY-TWPS,United States Senator,,LIB,Rick Stewart,18,10,8
Cass,"AT2, 3",United States Senator,,LIB,Rick Stewart,32,15,17
