county,precinct,office,district,party,candidate,absentee,polling,votes
Johnson,BIG GROVE TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,10.0
Johnson,CEDAR TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,CLEAR CREEK/TIFFIN,U.S. Senator,,Rep,Sam Clovis,,,12.0
Johnson,CORALVILLE 01,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,CORALVILLE 02,U.S. Senator,,Rep,Sam Clovis,,,10.0
Johnson,CORALVILLE 03,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,CORALVILLE 04,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,CORALVILLE 05,U.S. Senator,,Rep,Sam Clovis,,,6.0
Johnson,CORALVILLE 06,U.S. Senator,,Rep,Sam Clovis,,,6.0
Johnson,CORALVILLE 07,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,FREMONT-LINCOLN (INCLUDES,U.S. Senator,,Rep,Sam Clovis,,,8.0
Johnson,GRAHAM TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,HARDIN TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,2.0
Johnson,HILLS,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IC 10/ELSW,U.S. Senator,,Rep,Sam Clovis,,,4.0
Johnson,IC 12/EAST LUCAS SE,U.S. Senator,,Rep,Sam Clovis,,,7.0
Johnson,IOWA CITY 01,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 02,U.S. Senator,,Rep,Sam Clovis,,,10.0
Johnson,IOWA CITY 03,U.S. Senator,,Rep,Sam Clovis,,,0.0
Johnson,IOWA CITY 04,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,IOWA CITY 05,U.S. Senator,,Rep,Sam Clovis,,,0.0
Johnson,IOWA CITY 06,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,IOWA CITY 07,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 08,U.S. Senator,,Rep,Sam Clovis,,,7.0
Johnson,IOWA CITY 09,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 11,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,IOWA CITY 13,U.S. Senator,,Rep,Sam Clovis,,,0.0
Johnson,IOWA CITY 14,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,IOWA CITY 15,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 16,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 17,U.S. Senator,,Rep,Sam Clovis,,,4.0
Johnson,IOWA CITY 18,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,IOWA CITY 19,U.S. Senator,,Rep,Sam Clovis,,,0.0
Johnson,IOWA CITY 20,U.S. Senator,,Rep,Sam Clovis,,,2.0
Johnson,IOWA CITY 21,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,IOWA CITY 22,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,IOWA CITY 23,U.S. Senator,,Rep,Sam Clovis,,,4.0
Johnson,IOWA CITY 24,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,JEFFERSON EAST/SHUEYVILLE,U.S. Senator,,Rep,Sam Clovis,,,10.0
Johnson,JW/MN/SW,U.S. Senator,,Rep,Sam Clovis,,,9.0
Johnson,LIBERTY-PLEASANT VALLEY,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,NEWPORT TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,NL06/MADISON /CCN,U.S. Senator,,Rep,Sam Clovis,,,7.0
Johnson,NORTH LIBERTY 01,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,NORTH LIBERTY 02,U.S. Senator,,Rep,Sam Clovis,,,7.0
Johnson,NORTH LIBERTY 03 (PW),U.S. Senator,,Rep,Sam Clovis,,,9.0
Johnson,NORTH LIBERTY 04,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,NORTH LIBERTY 05,U.S. Senator,,Rep,Sam Clovis,,,4.0
Johnson,OXFORD TOWNSHIP/OXFORD,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,PENN/ EAST LUCAS NORTH,U.S. Senator,,Rep,Sam Clovis,,,11.0
Johnson,SCOTT TWP-WEST BRANCH,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,SHARON TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,5.0
Johnson,SOLON,U.S. Senator,,Rep,Sam Clovis,,,1.0
Johnson,UNION TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,UNIVERSITY HEIGHTS,U.S. Senator,,Rep,Sam Clovis,,,3.0
Johnson,WASHINGTON TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,6.0
Johnson,WEST LUCAS TOWNSHIP,U.S. Senator,,Rep,Sam Clovis,,,4.0
Johnson,,U.S. Senator,,Rep,Sam Clovis,,,292.0
Johnson,BIG GROVE TOWNSHIP,U.S. Senator,,Rep,Joni Ernst,,,64.0
Johnson,CEDAR TOWNSHIP,U.S. Senator,,Rep,Joni Ernst,,,22.0
Johnson,CLEAR CREEK/TIFFIN,U.S. Senator,,Rep,Joni Ernst,,,30.0
